id,full_name,age,gender,device_type,ad_position,browsing_history,time_of_day,click
9894,User9894,38.0,Female,Mobile,Top,Entertainment,Afternoon,1
8353,User8353,38.0,Male,Desktop,Bottom,Entertainment,Evening,1
6220,User6220,41.0,Female,Mobile,Bottom,Entertainment,Evening,0
1969,User1969,46.0,Non-Binary,Mobile,Bottom,Entertainment,Night,1
8459,User8459,38.0,Non-Binary,Desktop,Bottom,Entertainment,Morning,1
1136,User1136,58.0,Female,Mobile,Side,Entertainment,Morning,1
6129,User6129,36.0,Male,Tablet,Bottom,Shopping,Evening,1
7569,User7569,41.0,Male,Desktop,Bottom,Entertainment,Morning,0
7518,User7518,38.0,Non-Binary,Desktop,Bottom,Entertainment,Morning,1
509,User509,59.0,Non-Binary,Desktop,Side,Shopping,Afternoon,0
6892,User6892,41.0,Male,Mobile,Side,Social Media,Evening,0
6600,User6600,41.0,Male,Desktop,Side,Entertainment,Morning,0
3155,User3155,41.0,Female,Tablet,Side,Social Media,Night,0
1141,User1141,37.0,Non-Binary,Desktop,Bottom,Entertainment,Afternoon,1
9431,User9431,38.0,Male,Mobile,Top,Entertainment,Afternoon,1
5501,User5501,28.0,Non-Binary,Desktop,Bottom,Social Media,Evening,1
811,User811,20.0,Non-Binary,Desktop,Bottom,Entertainment,Morning,0
2289,User2289,38.0,Non-Binary,Desktop,Bottom,Shopping,Morning,1
8764,User8764,38.0,Male,Desktop,Bottom,Shopping,Morning,0
8190,User8190,26.0,Female,Mobile,Side,Entertainment,Afternoon,1
4307,User4307,41.0,Male,Desktop,Bottom,Entertainment,Morning,0
8154,User8154,52.0,Male,Desktop,Top,Education,Morning,0
6248,User6248,38.0,Female,Mobile,Top,Entertainment,Evening,1
6495,User6495,38.0,Non-Binary,Tablet,Bottom,Entertainment,Afternoon,1
5574,User5574,52.0,Female,Desktop,Bottom,Shopping,Afternoon,1
8530,User8530,38.0,Male,Desktop,Top,Social Media,Afternoon,1
3605,User3605,41.0,Female,Tablet,Side,Entertainment,Morning,0
1762,User1762,41.0,Male,Desktop,Side,Entertainment,Afternoon,1
9402,User9402,53.0,Female,Desktop,Side,Entertainment,Night,0
4231,User4231,41.0,Female,Desktop,Side,Entertainment,Evening,0
9643,User9643,44.0,Male,Desktop,Top,Entertainment,Evening,0
2607,User2607,44.0,Non-Binary,Tablet,Bottom,Entertainment,Morning,0
5329,User5329,54.0,Male,Tablet,Side,Entertainment,Evening,1
6161,User6161,61.0,Female,Tablet,Bottom,Entertainment,Afternoon,1
8353,User8353,38.0,Non-Binary,Desktop,Bottom,Entertainment,Evening,1
2129,User2129,47.0,Female,Tablet,Bottom,Social Media,Evening,1
2239,User2239,38.0,Female,Tablet,Bottom,Education,Morning,1
9572,User9572,38.0,Non-Binary,Desktop,Bottom,Social Media,Morning,1
6188,User6188,20.0,Non-Binary,Desktop,Bottom,Entertainment,Morning,1
9789,User9789,36.0,Female,Tablet,Side,Entertainment,Morning,1
8505,User8505,41.0,Male,Desktop,Bottom,Entertainment,Morning,0
6467,User6467,30.0,Non-Binary,Desktop,Side,Entertainment,Morning,1
9642,User9642,38.0,Non-Binary,Mobile,Bottom,Entertainment,Morning,1
3854,User3854,56.0,Female,Tablet,Bottom,Social Media,Afternoon,1
4015,User4015,38.0,Male,Tablet,Side,Entertainment,Morning,1
5100,User5100,42.0,Non-Binary,Mobile,Side,Shopping,Morning,1
6202,User6202,38.0,Male,Desktop,Bottom,Shopping,Night,1
1379,User1379,41.0,Male,Desktop,Bottom,Entertainment,Morning,0
3380,User3380,64.0,Female,Desktop,Bottom,Social Media,Afternoon,0
9770,User9770,44.0,Non-Binary,Desktop,Top,Social Media,Night,0
4554,User4554,41.0,Male,Mobile,Top,News,Night,0
3574,User3574,38.0,Female,Desktop,Top,Entertainment,Evening,1
282,User282,41.0,Female,Tablet,Side,Entertainment,Night,0
3144,User3144,24.0,Non-Binary,Desktop,Bottom,Shopping,Morning,1
9789,User9789,36.0,Female,Desktop,Side,Entertainment,Morning,1
1325,User1325,38.0,Non-Binary,Desktop,Side,Entertainment,Evening,1
7866,User7866,51.0,Female,Mobile,Bottom,Social Media,Morning,1
7882,User7882,52.0,Non-Binary,Desktop,Top,Entertainment,Evening,0
5227,User5227,24.0,Non-Binary,Desktop,Top,Entertainment,Night,1
5776,User5776,59.0,Non-Binary,Mobile,Top,News,Night,0
8424,User8424,41.0,Male,Mobile,Side,Social Media,Morning,0
7266,User7266,38.0,Female,Tablet,Bottom,Education,Morning,1
5647,User5647,46.0,Male,Tablet,Side,Entertainment,Morning,1
1524,User1524,38.0,Male,Mobile,Bottom,Entertainment,Night,1
7188,User7188,24.0,Female,Desktop,Side,Entertainment,Morning,0
1190,User1190,38.0,Non-Binary,Tablet,Bottom,Education,Morning,1
5860,User5860,38.0,Male,Desktop,Bottom,Entertainment,Morning,1
8732,User8732,41.0,Male,Desktop,Bottom,Entertainment,Night,0
2044,User2044,31.0,Male,Desktop,Top,Entertainment,Morning,1
1503,User1503,38.0,Female,Tablet,Side,Entertainment,Morning,1
3282,User3282,46.0,Female,Tablet,Side,Entertainment,Morning,0
3065,User3065,41.0,Male,Desktop,Bottom,Entertainment,Morning,0
3144,User3144,24.0,Non-Binary,Desktop,Side,Shopping,Morning,1
8115,User8115,38.0,Male,Mobile,Top,Entertainment,Afternoon,1
9504,User9504,38.0,Male,Tablet,Top,Entertainment,Morning,1
3106,User3106,26.0,Female,Tablet,Top,Entertainment,Night,0
2044,User2044,31.0,Female,Mobile,Bottom,News,Evening,1
6449,User6449,42.0,Non-Binary,Desktop,Top,Entertainment,Morning,1
4938,User4938,28.0,Female,Desktop,Side,Entertainment,Evening,1
5770,User5770,41.0,Male,Mobile,Side,Education,Night,0
503,User503,43.0,Non-Binary,Desktop,Bottom,Social Media,Morning,1
6153,User6153,30.0,Female,Mobile,Bottom,Entertainment,Night,1
3561,User3561,37.0,Female,Desktop,Side,Social Media,Evening,1
5531,User5531,34.0,Male,Desktop,Top,News,Night,1
6462,User6462,36.0,Non-Binary,Tablet,Side,Entertainment,Morning,1
7086,User7086,30.0,Non-Binary,Mobile,Top,Entertainment,Morning,1
9102,User9102,23.0,Non-Binary,Mobile,Bottom,Entertainment,Evening,0
893,User893,33.0,Female,Mobile,Bottom,News,Night,0
2602,User2602,38.0,Female,Desktop,Side,Shopping,Afternoon,1
9759,User9759,41.0,Female,Tablet,Bottom,Entertainment,Evening,0
4177,User4177,43.0,Female,Mobile,Bottom,Entertainment,Evening,0
2353,User2353,59.0,Non-Binary,Mobile,Bottom,News,Night,0
1902,User1902,40.0,Male,Mobile,Bottom,Entertainment,Morning,0
2683,User2683,36.0,Male,Desktop,Bottom,Entertainment,Morning,0
2373,User2373,31.0,Female,Desktop,Bottom,Social Media,Night,1
9231,User9231,21.0,Female,Desktop,Bottom,Shopping,Evening,1
8561,User8561,52.0,Male,Mobile,Bottom,Entertainment,Evening,1
3336,User3336,26.0,Non-Binary,Desktop,Bottom,Entertainment,Morning,1
2431,User2431,54.0,Male,Desktop,Top,Entertainment,Night,1
5980,User5980,38.0,Female,Desktop,Bottom,Entertainment,Morning,1
8882,User8882,47.0,Female,Mobile,Bottom,Entertainment,Night,0
2373,User2373,31.0,Non-Binary,Desktop,Bottom,Social Media,Night,1
7674,User7674,43.0,Non-Binary,Tablet,Bottom,News,Afternoon,1
3333,User3333,30.0,Male,Tablet,Top,Entertainment,Evening,1
5207,User5207,41.0,Female,Tablet,Bottom,Shopping,Evening,0
6193,User6193,29.0,Female,Desktop,Bottom,Shopping,Afternoon,1
6724,User6724,38.0,Female,Desktop,Top,Entertainment,Evening,1
1612,User1612,40.0,Non-Binary,Mobile,Side,News,Evening,1
6086,User6086,24.0,Male,Desktop,Bottom,Entertainment,Morning,1
4620,User4620,43.0,Non-Binary,Mobile,Bottom,Entertainment,Night,1
2957,User2957,29.0,Male,Mobile,Bottom,Entertainment,Afternoon,0
2309,User2309,38.0,Male,Tablet,Bottom,Entertainment,Night,1
6242,User6242,53.0,Male,Tablet,Bottom,Entertainment,Morning,0
8684,User8684,38.0,Non-Binary,Tablet,Top,Shopping,Afternoon,1
532,User532,42.0,Female,Tablet,Side,Entertainment,Morning,0
2096,User2096,38.0,Male,Desktop,Top,Entertainment,Night,1
6771,User6771,38.0,Female,Desktop,Bottom,Shopping,Morning,1
9072,User9072,49.0,Female,Tablet,Bottom,Entertainment,Evening,0
9789,User9789,36.0,Non-Binary,Tablet,Side,Entertainment,Morning,1
606,User606,38.0,Non-Binary,Desktop,Bottom,Entertainment,Afternoon,1
701,User701,54.0,Male,Desktop,Side,Entertainment,Afternoon,0
7518,User7518,38.0,Non-Binary,Desktop,Bottom,News,Evening,1
9813,User9813,59.0,Female,Desktop,Bottom,Shopping,Morning,0
8326,User8326,23.0,Non-Binary,Desktop,Bottom,Entertainment,Evening,1
9905,User9905,38.0,Non-Binary,Tablet,Top,Entertainment,Night,1
9736,User9736,38.0,Non-Binary,Desktop,Bottom,Education,Evening,1
8947,User8947,22.0,Male,Desktop,Bottom,Entertainment,Night,1
1261,User1261,46.0,Non-Binary,Mobile,Top,Entertainment,Evening,0
2124,User2124,38.0,Male,Desktop,Top,Entertainment,Morning,1
8681,User8681,41.0,Male,Desktop,Bottom,News,Night,0
9842,User9842,38.0,Non-Binary,Mobile,Top,Entertainment,Afternoon,1
6161,User6161,61.0,Male,Tablet,Bottom,Entertainment,Afternoon,1
9230,User9230,38.0,Non-Binary,Tablet,Bottom,Entertainment,Morning,0
7647,User7647,38.0,Male,Desktop,Top,Entertainment,Afternoon,1
8602,User8602,44.0,Non-Binary,Mobile,Top,Social Media,Evening,0
301,User301,38.0,Non-Binary,Tablet,Side,Social Media,Evening,1
9419,User9419,64.0,Female,Mobile,Side,Social Media,Afternoon,1
9400,User9400,38.0,Non-Binary,Mobile,Side,Education,Night,1
3218,User3218,61.0,Female,Tablet,Bottom,Entertainment,Morning,0
3117,User3117,21.0,Non-Binary,Desktop,Bottom,Entertainment,Afternoon,1
813,User813,38.0,Male,Tablet,Bottom,Education,Morning,1
9572,User9572,38.0,Female,Mobile,Bottom,Entertainment,Morning,1
4756,User4756,59.0,Non-Binary,Mobile,Bottom,Entertainment,Evening,1
1285,User1285,57.0,Male,Tablet,Bottom,Social Media,Evening,0
5100,User5100,42.0,Non-Binary,Mobile,Side,Entertainment,Morning,1
5495,User5495,38.0,Male,Mobile,Bottom,News,Afternoon,1
1529,User1529,20.0,Female,Mobile,Top,Entertainment,Morning,1
1969,User1969,46.0,Non-Binary,Mobile,Bottom,Entertainment,Night,1
1190,User1190,38.0,Non-Binary,Tablet,Bottom,Education,Morning,1
810,User810,54.0,Female,Desktop,Bottom,Social Media,Evening,0
8081,User8081,38.0,Male,Tablet,Bottom,Entertainment,Morning,1
2205,User2205,61.0,Male,Tablet,Side,Entertainment,Morning,0
6840,User6840,56.0,Non-Binary,Tablet,Top,Entertainment,Afternoon,0
3333,User3333,30.0,Male,Tablet,Top,Entertainment,Evening,1
8361,User8361,41.0,Female,Mobile,Side,News,Afternoon,1
9433,User9433,43.0,Non-Binary,Desktop,Side,Shopping,Night,0
7152,User7152,32.0,Non-Binary,Tablet,Side,News,Morning,1
5005,User5005,49.0,Male,Desktop,Top,Shopping,Morning,1
8373,User8373,29.0,Male,Desktop,Side,Shopping,Afternoon,1
4429,User4429,34.0,Male,Mobile,Bottom,Entertainment,Morning,1
3430,User3430,61.0,Male,Desktop,Bottom,Entertainment,Morning,1
3907,User3907,41.0,Female,Tablet,Side,Education,Morning,0
2134,User2134,30.0,Male,Mobile,Bottom,Entertainment,Night,0
3236,User3236,56.0,Non-Binary,Desktop,Bottom,Entertainment,Morning,1
5968,User5968,38.0,Female,Desktop,Bottom,Entertainment,Evening,1
1742,User1742,41.0,Male,Desktop,Bottom,Entertainment,Afternoon,0
3856,User3856,64.0,Non-Binary,Desktop,Side,Education,Morning,0
393,User393,38.0,Female,Desktop,Bottom,Shopping,Morning,1
3430,User3430,61.0,Male,Desktop,Side,Social Media,Morning,1
2129,User2129,47.0,Male,Tablet,Bottom,Social Media,Evening,1
2096,User2096,48.0,Non-Binary,Desktop,Bottom,Entertainment,Night,1
3543,User3543,55.0,Female,Tablet,Top,Entertainment,Morning,1
5030,User5030,54.0,Male,Tablet,Top,Entertainment,Morning,1
2337,User2337,40.0,Male,Desktop,Top,Entertainment,Evening,1
3555,User3555,23.0,Male,Mobile,Top,Education,Night,0
1296,User1296,34.0,Female,Tablet,Top,Entertainment,Morning,1
9617,User9617,63.0,Male,Tablet,Side,Shopping,Afternoon,1
9146,User9146,38.0,Female,Desktop,Bottom,Entertainment,Afternoon,1
5419,User5419,38.0,Non-Binary,Tablet,Top,Entertainment,Morning,1
715,User715,41.0,Female,Mobile,Bottom,Entertainment,Morning,0
9290,User9290,61.0,Male,Desktop,Bottom,Entertainment,Afternoon,1
5719,User5719,26.0,Non-Binary,Tablet,Bottom,News,Afternoon,0
6129,User6129,36.0,Male,Tablet,Bottom,Entertainment,Evening,1
6487,User6487,19.0,Male,Tablet,Side,Entertainment,Morning,1
4854,User4854,37.0,Female,Desktop,Top,News,Morning,0
9227,User9227,38.0,Non-Binary,Mobile,Bottom,Entertainment,Morning,1
119,User119,59.0,Female,Desktop,Bottom,Entertainment,Night,1
6576,User6576,62.0,Female,Desktop,Bottom,Entertainment,Morning,1
1122,User1122,49.0,Non-Binary,Desktop,Top,Entertainment,Morning,1
6153,User6153,30.0,Female,Mobile,Side,Entertainment,Night,1
4462,User4462,52.0,Non-Binary,Tablet,Bottom,Entertainment,Afternoon,1
6251,User6251,44.0,Non-Binary,Mobile,Side,Shopping,Morning,1
6143,User6143,38.0,Non-Binary,Mobile,Bottom,Entertainment,Afternoon,1
9227,User9227,38.0,Non-Binary,Desktop,Bottom,Entertainment,Morning,1
5881,User5881,26.0,Non-Binary,Tablet,Top,Entertainment,Morning,1
6708,User6708,38.0,Female,Desktop,Bottom,Entertainment,Night,1
5968,User5968,38.0,Male,Tablet,Bottom,Entertainment,Evening,1
4909,User4909,41.0,Female,Mobile,Bottom,Education,Evening,0
8817,User8817,53.0,Male,Desktop,Bottom,Education,Night,1
7807,User7807,44.0,Non-Binary,Desktop,Side,Entertainment,Night,0
5341,User5341,41.0,Male,Desktop,Top,News,Morning,0
4621,User4621,38.0,Female,Desktop,Top,Entertainment,Afternoon,1
4052,User4052,41.0,Female,Tablet,Side,Entertainment,Night,0
3024,User3024,41.0,Male,Desktop,Bottom,Shopping,Evening,0
6573,User6573,55.0,Non-Binary,Desktop,Side,Entertainment,Morning,1
9676,User9676,21.0,Male,Desktop,Bottom,Entertainment,Morning,1
1612,User1612,40.0,Male,Mobile,Side,News,Evening,1
5257,User5257,41.0,Female,Mobile,Bottom,Education,Evening,0
2098,User2098,58.0,Male,Tablet,Top,Social Media,Night,0
9898,User9898,48.0,Male,Tablet,Bottom,Entertainment,Evening,0
8753,User8753,38.0,Non-Binary,Tablet,Top,Entertainment,Morning,1
3846,User3846,38.0,Non-Binary,Tablet,Bottom,Entertainment,Night,1
1910,User1910,63.0,Male,Desktop,Side,Social Media,Morning,1
5449,User5449,52.0,Female,Tablet,Side,Entertainment,Morning,0
7878,User7878,60.0,Male,Tablet,Side,Entertainment,Afternoon,1
9572,User9572,38.0,Male,Desktop,Bottom,Social Media,Morning,1
3225,User3225,23.0,Female,Tablet,Bottom,Entertainment,Morning,1
3908,User3908,50.0,Female,Desktop,Bottom,Entertainment,Morning,1
6602,User6602,38.0,Female,Desktop,Bottom,Entertainment,Morning,1
5082,User5082,44.0,Female,Mobile,Bottom,Entertainment,Afternoon,1
1219,User1219,41.0,Male,Desktop,Top,Entertainment,Morning,0
3790,User3790,44.0,Non-Binary,Desktop,Bottom,Entertainment,Evening,0
4913,User4913,37.0,Male,Tablet,Bottom,Entertainment,Morning,0
5881,User5881,26.0,Non-Binary,Tablet,Top,Entertainment,Morning,1
4225,User4225,44.0,Non-Binary,Mobile,Side,Entertainment,Night,0
6576,User6576,62.0,Female,Desktop,Bottom,Entertainment,Morning,1
3592,User3592,40.0,Male,Desktop,Side,News,Morning,0
8271,User8271,29.0,Female,Desktop,Bottom,Education,Afternoon,1
1669,User1669,44.0,Non-Binary,Tablet,Side,Entertainment,Evening,0
1729,User1729,26.0,Female,Mobile,Top,Entertainment,Afternoon,1
3139,User3139,62.0,Female,Mobile,Top,Shopping,Afternoon,0
2485,User2485,38.0,Non-Binary,Mobile,Bottom,News,Night,1
9090,User9090,41.0,Male,Desktop,Side,Entertainment,Morning,1
5436,User5436,38.0,Male,Desktop,Top,Entertainment,Afternoon,1
2729,User2729,41.0,Male,Mobile,Side,News,Night,0
5501,User5501,38.0,Non-Binary,Mobile,Bottom,Social Media,Evening,1
7322,User7322,38.0,Non-Binary,Desktop,Bottom,Social Media,Afternoon,1
8638,User8638,44.0,Non-Binary,Desktop,Top,Shopping,Morning,0
5909,User5909,45.0,Male,Tablet,Top,Entertainment,Morning,1
4707,User4707,21.0,Non-Binary,Desktop,Top,Entertainment,Evening,1
1171,User1171,38.0,Non-Binary,Mobile,Bottom,Entertainment,Night,1
897,User897,41.0,Male,Mobile,Bottom,Entertainment,Morning,0
2691,User2691,38.0,Non-Binary,Desktop,Bottom,News,Afternoon,1
2495,User2495,41.0,Female,Tablet,Bottom,Entertainment,Evening,0
1370,User1370,38.0,Female,Desktop,Bottom,Entertainment,Night,1
2096,User2096,38.0,Non-Binary,Desktop,Top,Entertainment,Night,1
1041,User1041,37.0,Female,Mobile,Side,Entertainment,Morning,1
8097,User8097,30.0,Non-Binary,Tablet,Side,Social Media,Morning,1
7962,User7962,58.0,Non-Binary,Tablet,Top,Entertainment,Afternoon,1
6579,User6579,44.0,Non-Binary,Desktop,Bottom,Social Media,Morning,0
3877,User3877,41.0,Male,Mobile,Top,Social Media,Afternoon,0
7526,User7526,38.0,Non-Binary,Tablet,Side,Entertainment,Evening,1
5420,User5420,39.0,Male,Mobile,Bottom,Education,Morning,1
8597,User8597,44.0,Non-Binary,Mobile,Side,Entertainment,Morning,0
4348,User4348,38.0,Female,Desktop,Top,Shopping,Afternoon,1
8647,User8647,38.0,Female,Desktop,Bottom,Shopping,Morning,1
4595,User4595,41.0,Female,Mobile,Side,Social Media,Evening,0
9612,User9612,41.0,Female,Desktop,Top,Entertainment,Morning,0
847,User847,23.0,Male,Mobile,Top,Entertainment,Afternoon,0
1369,User1369,38.0,Female,Desktop,Bottom,Social Media,Morning,1
9412,User9412,34.0,Female,Mobile,Bottom,Social Media,Morning,1
134,User134,26.0,Male,Desktop,Bottom,Entertainment,Night,0
4073,User4073,38.0,Male,Desktop,Top,Entertainment,Evening,1
1529,User1529,38.0,Female,Mobile,Bottom,Entertainment,Afternoon,1
690,User690,44.0,Non-Binary,Desktop,Side,Education,Evening,0
2964,User2964,40.0,Male,Desktop,Side,Entertainment,Night,1
6088,User6088,41.0,Male,Tablet,Bottom,Entertainment,Night,0
9654,User9654,41.0,Male,Mobile,Bottom,Social Media,Evening,0
9611,User9611,38.0,Female,Desktop,Side,Entertainment,Afternoon,1
9855,User9855,38.0,Male,Desktop,Bottom,News,Morning,1
4756,User4756,59.0,Non-Binary,Mobile,Bottom,Education,Evening,1
4524,User4524,23.0,Male,Tablet,Top,Entertainment,Night,0
7,User7,38.0,Female,Tablet,Bottom,Entertainment,Evening,1
1905,User1905,62.0,Male,Mobile,Bottom,Education,Night,1
1914,User1914,38.0,Male,Tablet,Bottom,Shopping,Night,1
3596,User3596,41.0,Male,Mobile,Bottom,Entertainment,Morning,0
5748,User5748,38.0,Non-Binary,Desktop,Side,Entertainment,Morning,1
7713,User7713,44.0,Non-Binary,Mobile,Top,Entertainment,Morning,0
7688,User7688,57.0,Male,Mobile,Top,News,Evening,1
7674,User7674,43.0,Female,Tablet,Bottom,News,Afternoon,1
6811,User6811,24.0,Male,Mobile,Bottom,Education,Morning,1
5498,User5498,38.0,Female,Tablet,Side,Education,Morning,1
2173,User2173,52.0,Male,Mobile,Bottom,Shopping,Night,1
5989,User5989,28.0,Non-Binary,Tablet,Bottom,Entertainment,Afternoon,0
4848,User4848,38.0,Female,Desktop,Bottom,Entertainment,Night,1
7086,User7086,30.0,Non-Binary,Desktop,Bottom,Entertainment,Morning,1
1908,User1908,38.0,Male,Mobile,Bottom,Education,Evening,1
6765,User6765,46.0,Female,Tablet,Side,Entertainment,Morning,1
5878,User5878,38.0,Female,Desktop,Bottom,Education,Afternoon,1
6167,User6167,20.0,Male,Desktop,Bottom,Shopping,Morning,1
5198,User5198,47.0,Male,Desktop,Bottom,Education,Night,1
9723,User9723,38.0,Female,Desktop,Side,Entertainment,Evening,1
1935,User1935,30.0,Female,Desktop,Bottom,Entertainment,Afternoon,1
1910,User1910,63.0,Male,Desktop,Side,Social Media,Morning,1
9410,User9410,44.0,Non-Binary,Desktop,Bottom,Entertainment,Morning,0
8353,User8353,38.0,Female,Desktop,Bottom,Entertainment,Evening,1
2667,User2667,41.0,Male,Desktop,Side,News,Night,0
7408,User7408,41.0,Female,Mobile,Bottom,Entertainment,Night,0
8284,User8284,41.0,Female,Tablet,Bottom,Shopping,Morning,0
4743,User4743,47.0,Non-Binary,Desktop,Side,Social Media,Morning,0
9842,User9842,38.0,Non-Binary,Mobile,Top,Shopping,Afternoon,1
4940,User4940,19.0,Non-Binary,Desktop,Top,Entertainment,Morning,0
1706,User1706,38.0,Female,Desktop,Bottom,Shopping,Night,1
6886,User6886,38.0,Non-Binary,Mobile,Bottom,Entertainment,Evening,1
2016,User2016,41.0,Male,Desktop,Bottom,Entertainment,Afternoon,0
4230,User4230,38.0,Non-Binary,Tablet,Top,Education,Evening,1
674,User674,38.0,Male,Tablet,Bottom,Entertainment,Evening,1
7626,User7626,30.0,Non-Binary,Mobile,Side,Social Media,Night,0
6627,User6627,38.0,Non-Binary,Desktop,Bottom,Entertainment,Afternoon,1
9400,User9400,38.0,Non-Binary,Mobile,Side,Education,Night,1
2213,User2213,44.0,Non-Binary,Mobile,Side,Entertainment,Afternoon,0
3483,User3483,20.0,Male,Mobile,Side,News,Morning,1
7688,User7688,57.0,Male,Mobile,Bottom,News,Evening,1
1539,User1539,43.0,Female,Desktop,Bottom,Education,Evening,1
5796,User5796,46.0,Non-Binary,Mobile,Bottom,News,Afternoon,1
6669,User6669,38.0,Female,Mobile,Side,News,Night,1
3881,User3881,51.0,Female,Tablet,Bottom,Social Media,Morning,0
1704,User1704,38.0,Female,Tablet,Bottom,Shopping,Morning,1
4228,User4228,38.0,Male,Desktop,Bottom,Entertainment,Morning,1
7652,User7652,38.0,Male,Desktop,Bottom,Education,Morning,1
9233,User9233,55.0,Non-Binary,Tablet,Bottom,Entertainment,Night,0
6143,User6143,29.0,Non-Binary,Mobile,Bottom,Entertainment,Afternoon,1
2238,User2238,41.0,Female,Desktop,Top,Entertainment,Morning,0
7828,User7828,29.0,Non-Binary,Desktop,Bottom,Entertainment,Morning,1
9321,User9321,39.0,Female,Desktop,Bottom,Education,Afternoon,0
1729,User1729,26.0,Female,Mobile,Top,Entertainment,Afternoon,1
7266,User7266,38.0,Non-Binary,Tablet,Bottom,Education,Afternoon,1
2724,User2724,41.0,Male,Mobile,Top,Social Media,Morning,0
8647,User8647,38.0,Female,Desktop,Top,Shopping,Morning,1
1729,User1729,26.0,Female,Mobile,Bottom,Entertainment,Afternoon,1
405,User405,51.0,Male,Desktop,Top,Social Media,Afternoon,0
7924,User7924,38.0,Female,Desktop,Bottom,Shopping,Morning,1
6449,User6449,42.0,Non-Binary,Desktop,Top,Shopping,Night,1
